week_start,low_inner_west_hours,low_inner_west_density,low_outer_west_hours,low_outer_west_density,low4_inner_west_hours,low4_inner_west_density,low4_outer_west_hours,low4_outer_west_density,movement_inner_west_hours,movement_inner_west_density,movement_outer_west_hours,movement_outer_west_density,low_inner_north_hours,low_inner_north_density,low_outer_north_hours,low_outer_north_density,low4_inner_north_hours,low4_inner_north_density,low4_outer_north_hours,low4_outer_north_density,movement_inner_north_hours,movement_inner_north_density,movement_outer_north_hours,movement_outer_north_density,low_inner_south_hours,low_inner_south_density,low_outer_south_hours,low_outer_south_density,low4_inner_south_hours,low4_inner_south_density,low4_outer_south_hours,low4_outer_south_density,movement_inner_south_hours,movement_inner_south_density,movement_outer_south_hours,movement_outer_south_density,low_0-50nm,low_50-150nm,low_150-300nm,low_total_0_300,low4_0-50nm,low4_50-150nm,low4_150-300nm,low4_total_0_300,movement_0-50nm,movement_50-150nm,movement_150-300nm,movement_total_0_300,days_included,low_outer_share_west,ddd_west,ddd4_west,low_outer_share_north,ddd_north,ddd4_north,low_outer_share_south,ddd_south,ddd4_south,low_offshore_share
2020-03-16,0.0,0.0,10.428571428571429,4.76463464613763,0.0,0.0,10.714285714285714,4.895172581648249,24.0,12.958856870690642,22.714285714285715,10.377765873094289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.142857142857146,32.47427822952834,0.0,0.0,60.57142857142857,32.705686387933525,0.0,0.0,13.428571428571429,7.250788963362622,13.142857142857142,6.004745033488519,473.14285714285717,127.57142857142857,50.714285714285715,651.4285714285714,477.42857142857144,131.28571428571428,53.285714285714285,662.0,45.42857142857143,113.28571428571429,250.14285714285714,408.85714285714283,7,1.0,1.9561948962044808,1.9785869284668736,,0.0,0.0,0.0,-3.3470562835076456,-3.353945512311794,0.27368421052631575
2020-03-23,2.4285714285714284,1.3113128976294102,4.0,1.82753109714868,2.5714285714285716,1.3884489504311404,5.0,2.28441387143585,25.571428571428573,13.807353451509671,23.714285714285715,10.834648647381458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,41.576332460132484,0.2857142857142857,0.13053793551061998,78.57142857142857,42.42482904095151,1.4285714285714286,0.6526896775531,15.428571428571429,8.330693702586842,14.285714285714286,6.526896775530999,468.14285714285717,132.85714285714286,90.42857142857143,691.4285714285714,473.42857142857144,136.57142857142858,94.14285714285714,704.1428571428571,53.714285714285715,129.42857142857142,287.7142857142857,470.85714285714283,7,0.6222222222222222,0.42568056729545,0.5426363869954045,,0.0,0.0,0.003696857670979667,-3.4137784323984395,-3.053800785040657,0.3229338842975206
2020-03-30,0.42857142857142855,0.23140815840519005,6.142857142857143,2.80656561347833,1.7142857142857142,0.9256326336207602,8.285714285714286,3.7856001298079796,18.857142857142858,10.181958969828361,21.714285714285715,9.92088309880712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.42857142857143,48.287169053882984,0.0,0.0,91.42857142857143,49.3670737931072,0.0,0.0,15.142857142857142,8.176421596983383,13.714285714285714,6.265820904509759,482.42857142857144,138.85714285714286,74.0,695.2857142857143,487.0,144.14285714285714,81.71428571428571,712.8571428571429,43.0,109.71428571428571,273.14285714285717,425.85714285714283,7,0.9347826086956521,1.152193846445246,0.9339817178184626,,0.0,0.0,0.0,-3.6642077452524644,-3.685881624506277,0.30614341483460034
2020-04-06,3.142857142857143,1.6969931616380602,8.0,3.65506219429736,5.142857142857143,2.7768979008622807,9.857142857142858,4.50355877511639,25.857142857142858,13.961625557113134,24.142857142857142,11.030455550647389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.42857142857143,46.667311945046656,2.5714285714285716,1.1748414195955799,87.14285714285714,47.05299220905531,2.5714285714285716,1.1748414195955799,13.142857142857142,7.096516857759162,12.857142857142858,5.8742070979779,516.0,174.85714285714286,59.714285714285715,750.5714285714286,524.1428571428571,180.0,63.0,767.1428571428571,51.42857142857143,133.57142857142858,301.7142857142857,486.7142857142857,7,0.717948717948718,0.7638649925048409,0.59453915117995,,0.0,0.0,0.028892455858747997,-2.923632481521598,-2.9316910090113177,0.31252379139703085
2020-04-13,0.5714285714285714,0.30854421120692005,3.4285714285714284,1.5664552261274398,1.1428571428571428,0.6170884224138401,3.5714285714285716,1.6317241938827498,28.428571428571427,15.350074507544273,23.285714285714285,10.63884174411553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.71428571428571,46.28163168103801,0.0,0.0,87.14285714285714,47.05299220905531,0.0,0.0,15.571428571428571,8.407829755388573,13.857142857142858,6.3310898722650695,457.57142857142856,160.42857142857142,47.0,665.0,463.2857142857143,163.0,49.42857142857143,675.7142857142857,48.285714285714285,127.71428571428571,273.57142857142856,449.57142857142856,7,0.8571428571428571,1.0134949507852145,0.8268964798486909,,0.0,0.0,0.0,-3.6067037796341648,-3.6228863024101114,0.31192266380236305
2020-04-20,0.0,0.0,1.1428571428571428,0.5221517420424799,0.14285714285714285,0.07713605280173001,2.7142857142857144,1.2401103873508899,24.142857142857142,13.035992923492373,26.285714285714285,12.009490066977039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.14285714285714,46.513039839443195,0.0,0.0,87.14285714285714,47.05299220905531,0.14285714285714285,0.06526896775530999,13.857142857142858,7.482197121767811,13.714285714285714,6.265820904509759,557.2857142857143,149.14285714285714,55.57142857142857,762.0,564.0,151.57142857142858,63.57142857142857,779.1428571428571,53.0,127.14285714285714,301.42857142857144,481.57142857142856,7,1.0,0.49607081084092064,0.8081652860660442,,0.0,0.0,0.0,-3.7062159705745357,-3.6542888614129305,0.2686539182602175
2020-04-27,0.0,0.0,1.8571428571428572,0.8484965808190299,0.0,0.0,2.4285714285714284,1.1095724518402699,19.0,10.259095022630092,19.142857142857142,8.74604167921154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.57142857142857,45.66454325862417,0.0,0.0,85.71428571428571,46.28163168103801,0.0,0.0,12.714285714285714,6.8651086993539705,13.0,5.93947606573321,384.7142857142857,145.71428571428572,38.285714285714285,568.7142857142857,388.0,147.57142857142858,41.285714285714285,576.8571428571429,38.142857142857146,101.85714285714286,252.71428571428572,392.7142857142857,7,1.0,0.7586876772191942,0.8908003250283114,,0.0,0.0,0.0,-3.717774551065439,-3.7309118032829973,0.3235367997990455
2020-05-04,3.0,1.6198571088363303,1.8571428571428572,0.84849658081903,3.142857142857143,1.6969931616380605,2.5714285714285716,1.1748414195955799,19.142857142857142,10.336231075431822,18.285714285714285,8.35442787267968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.42857142857143,38.568026400865,0.8571428571428571,0.39161380653185995,72.71428571428571,39.26225087608058,1.7142857142857142,0.78322761306372,14.428571428571429,7.790741332974732,13.571428571428571,6.20055193675445,429.2857142857143,139.0,33.142857142857146,601.4285714285714,434.7142857142857,142.14285714285714,37.285714285714285,614.1428571428571,42.857142857142854,106.85714285714286,294.14285714285717,443.85714285714283,7,0.38235294117647056,-0.15659304206606928,-0.02302767133826844,,0.0,0.0,0.011857707509881422,-3.1480159270269055,-2.917447973660557,0.2862232779097387
2020-05-11,0.42857142857142855,0.23140815840519005,0.0,0.0,0.5714285714285714,0.30854421120692005,0.0,0.0,18.0,9.719142653017983,23.428571428571427,10.70411071187084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,37.796665872847704,0.0,0.0,72.14285714285714,38.95370666487366,0.0,0.0,17.571428571428573,9.487734494612791,15.285714285714286,6.983779549818171,394.2857142857143,123.28571428571429,41.857142857142854,559.4285714285714,398.7142857142857,128.28571428571428,48.857142857142854,575.8571428571429,35.714285714285715,110.28571428571429,306.42857142857144,452.42857142857144,7,0.0,-0.29606730572716655,-0.3568241770637903,,0.0,0.0,0.0,-3.385539807975003,-3.414926946658573,0.29519918283963226
2020-05-18,0.0,0.0,1.7142857142857142,0.7832276130637199,0.14285714285714285,0.07713605280173001,2.4285714285714284,1.10957245184027,13.142857142857142,7.096516857759162,17.857142857142858,8.15862096941375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.57142857142857,35.40544823599408,0.0,0.0,66.28571428571429,35.79112850000273,0.0,0.0,12.142857142857142,6.5565644881470515,12.857142857142858,5.8742070979779,403.2857142857143,97.85714285714286,37.142857142857146,538.2857142857143,407.0,99.57142857142857,40.857142857142854,547.4285714285714,27.428571428571427,69.85714285714286,262.42857142857144,359.7142857142857,7,1.0,0.4551633215603563,0.5489179150512347,,0.0,0.0,0.0,-3.5000780918327385,-3.510616394320014,0.250796178343949
2020-05-25,1.1428571428571428,0.6170884224138401,2.7142857142857144,1.2401103873508899,1.2857142857142858,0.6942244752155702,3.0,1.3706483228615098,17.428571428571427,9.41059844181106,21.285714285714285,9.725076195541188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.142857142857146,31.394373490304115,0.0,0.0,58.857142857142854,31.780053754312767,0.0,0.0,11.571428571428571,6.248020276940132,11.285714285714286,5.156248452669489,405.14285714285717,85.42857142857143,27.428571428571427,518.0,408.42857142857144,87.28571428571429,28.285714285714285,524.0,30.714285714285715,93.14285714285714,249.57142857142858,373.42857142857144,7,0.7037037037037037,0.2961376815304382,0.3061781712154379,,0.0,0.0,0.0,-3.3147239582787362,-3.3265594214326075,0.21787093215664646
2020-06-01,0.42857142857142855,0.23140815840519008,0.7142857142857143,0.3263448387765499,0.42857142857142855,0.23140815840519008,0.8571428571428571,0.39161380653185995,18.857142857142858,10.181958969828361,26.142857142857142,11.94422109922173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.857142857142854,34.479815602373314,0.0,0.0,64.71428571428571,34.9426319191837,0.0,0.0,13.428571428571429,7.250788963362622,15.285714285714286,6.983779549818171,351.7142857142857,88.14285714285714,36.0,475.85714285714283,355.85714285714283,89.57142857142857,37.714285714285715,483.14285714285717,34.857142857142854,92.14285714285714,309.0,436.0,7,0.625,-0.07207920950938718,-0.024042041289709992,,0.0,0.0,0.0,-3.536067059635861,-3.5490272090272508,0.26088261783248273
2020-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.714285714285714,7.945013438578192,20.428571428571427,9.333462389009329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,34.55695165517505,0.0,0.0,64.85714285714286,35.019767971985424,0.0,0.0,14.571428571428571,7.867877385776461,13.714285714285714,6.265820904509759,385.85714285714283,82.14285714285714,38.42857142857143,506.42857142857144,389.2857142857143,83.71428571428571,39.57142857142857,512.5714285714286,27.571428571428573,84.85714285714286,257.85714285714283,370.2857142857143,7,,-0.14429118568203814,-0.14429118568203814,,0.0,0.0,0.0,-3.3718815029881806,-3.384813718082818,0.23808180535966147
2020-06-15,0.42857142857142855,0.23140815840519005,0.14285714285714285,0.06526896775530999,0.42857142857142855,0.23140815840519005,0.14285714285714285,0.06526896775530999,11.857142857142858,6.402292382543592,15.714285714285714,7.179586453084099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.14285714285714,37.87380192564944,0.14285714285714285,0.06526896775530999,70.71428571428571,38.18234613685636,0.2857142857142857,0.13053793551061998,8.714285714285714,4.70529922090553,9.0,4.111944968584529,461.57142857142856,96.0,20.428571428571427,578.0,464.42857142857144,97.85714285714286,23.285714285714285,585.5714285714286,28.714285714285715,66.14285714285714,244.85714285714286,339.7142857142857,7,0.25,-0.24478289943972165,-0.24478289943972165,,0.0,0.0,0.0020325203252032522,-3.487277753280096,-3.435717244178738,0.20143351458230352
2020-06-22,0.0,0.0,0.5714285714285714,0.26107587102124,0.14285714285714285,0.07713605280173001,0.7142857142857143,0.3263448387765499,16.0,8.639237913793762,18.857142857142858,8.61550374370092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.857142857142854,33.399910863149096,0.5714285714285714,0.26107587102123997,62.57142857142857,33.785591127157744,0.7142857142857143,0.32634483877655,13.714285714285714,7.405061068966082,13.857142857142858,6.3310898722650695,547.8571428571429,83.57142857142857,28.285714285714285,659.7142857142857,551.0,85.28571428571429,31.285714285714285,667.5714285714286,32.42857142857143,89.14285714285714,267.2857142857143,388.85714285714283,7,1.0,0.2344305043200161,0.2105864832490738,,0.0,0.0,0.009153318077803204,-3.169378909422826,-3.1300664943569503,0.1695539194456475
2020-06-29,0.0,0.0,7.142857142857143,3.2634483877655,0.0,0.0,7.285714285714286,3.3287173555208094,19.714285714285715,10.644775286638742,27.285714285714285,12.466372841264208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.285714285714285,32.011461912717955,0.0,0.0,60.142857142857146,32.47427822952834,0.14285714285714285,0.06526896775530999,14.0,7.5593331745695425,11.714285714285714,5.35205535593542,508.85714285714283,83.57142857142857,40.714285714285715,633.1428571428571,513.2857142857143,85.28571428571429,42.0,640.5714285714286,28.571428571428573,93.0,298.14285714285717,419.7142857142857,7,1.0,1.3047402423492587,1.3199332042129657,,0.0,0.0,0.0,-3.198610983529609,-3.1493061623885104,0.19629963898916966
2020-07-06,0.42857142857142855,0.23140815840519005,1.7142857142857142,0.7832276130637199,0.7142857142857143,0.38568026400865013,2.0,0.91376554857434,16.714285714285715,9.02491817780241,19.285714285714285,8.811310646966849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.42857142857143,33.70845507435602,0.0,0.0,63.57142857142857,34.32554349676986,0.0,0.0,8.571428571428571,4.628163168103801,9.857142857142858,4.50355877511639,593.7142857142857,96.42857142857143,17.285714285714285,707.4285714285714,599.8571428571429,98.71428571428571,21.0,719.5714285714286,31.428571428571427,80.28571428571429,257.85714285714283,369.57142857142856,7,0.7999999999999999,0.39180457284086523,0.3444195517480131,,0.0,0.0,0.0,-3.524595121337928,-3.54221811604568,0.16074313408723748
2020-07-13,3.2857142857142856,1.7741292144397904,1.5714285714285714,0.7179586453084099,3.2857142857142856,1.7741292144397904,2.142857142857143,0.9790345163296499,22.285714285714285,12.033224237069883,25.142857142857142,11.487338324934559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.85714285714286,39.879339298494415,0.2857142857142857,0.13053793551061998,75.0,40.49642772090825,0.2857142857142857,0.13053793551061998,15.714285714285714,8.484965808190301,15.428571428571429,7.04904851757348,543.0,126.57142857142857,49.857142857142854,719.4285714285714,550.2857142857143,129.14285714285714,51.142857142857146,730.5714285714286,34.142857142857146,105.57142857142857,324.2857142857143,464.0,7,0.3235294117647059,-0.43641353870648114,-0.29494118279667303,,0.0,0.0,0.003853564547206165,-3.4237771045365832,-3.43875966526333,0.24523431294678313
2020-07-20,0.2857142857142857,0.15427210560346002,1.2857142857142858,0.58742070979779,0.42857142857142855,0.23140815840519008,1.5714285714285714,0.7179586453084099,21.285714285714285,11.493271867457773,25.857142857142858,11.81368316371111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.71428571428571,48.441441159486445,0.0,0.0,91.42857142857143,49.3670737931072,0.0,0.0,18.0,9.71914265301798,17.142857142857142,7.832276130637199,611.1428571428571,127.57142857142857,42.57142857142857,781.2857142857143,616.0,130.57142857142858,44.142857142857146,790.7142857142857,31.285714285714285,111.14285714285714,351.0,493.42857142857144,7,0.8181818181818181,0.2933172219211633,0.307655044751324,,0.0,0.0,0.0,-3.707170540181138,-3.7257192416201055,0.21777290181020295
2020-07-27,0.0,0.0,5.714285714285714,2.6107587102124,0.0,0.0,6.142857142857143,2.80656561347833,19.428571428571427,10.490503181035281,28.0,12.792717680040758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.714285714285715,30.62301296228682,3.0,1.3706483228615098,57.0,30.77728506789028,3.0,1.3706483228615098,11.428571428571429,6.1708842241384,12.571428571428571,5.743669162467279,577.2857142857143,80.42857142857143,90.42857142857143,748.1428571428571,582.1428571428571,81.71428571428571,100.42857142857143,764.2857142857143,27.857142857142858,83.71428571428571,359.2857142857143,470.85714285714283,7,1.0,1.1012980546181756,1.154107504157574,,0.0,0.0,0.050239234449760764,-2.529296835315467,-2.5341634499806167,0.2283750238686271
2020-08-03,0.2857142857142857,0.15427210560346002,1.7142857142857142,0.7832276130637199,0.2857142857142857,0.15427210560346002,3.2857142857142856,1.5011862583721298,16.142857142857142,8.716373966595492,28.285714285714285,12.92325561555138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.71428571428571,36.562489028020025,0.0,0.0,68.42857142857143,36.94816929202868,0.0,0.0,11.0,5.939476065733211,11.142857142857142,5.09097948491418,598.2857142857143,88.57142857142857,45.285714285714285,732.1428571428571,603.4285714285714,90.42857142857143,49.42857142857143,743.2857142857143,33.714285714285715,83.57142857142857,300.7142857142857,418.0,7,0.8571428571428571,0.07520704656029098,0.41354718115382405,,0.0,0.0,0.0,-3.4955885471289,-3.5058038896116255,0.18282926829268295
2020-08-10,0.0,0.0,0.2857142857142857,0.13053793551061998,0.0,0.0,0.42857142857142855,0.19580690326593,21.285714285714285,11.493271867457773,25.857142857142858,11.81368316371111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.14285714285714,55.69223012284907,3.2857142857142856,1.50118625837213,104.85714285714286,56.617862756469826,3.2857142857142856,1.50118625837213,16.142857142857142,8.716373966595492,16.142857142857142,7.375393356350029,571.1428571428571,136.28571428571428,38.714285714285715,746.1428571428571,576.7142857142857,139.42857142857142,40.142857142857146,756.2857142857143,39.857142857142854,107.71428571428571,374.7142857142857,522.2857142857143,7,1.0,0.09737022024936959,0.15349784205097006,,0.0,0.0,0.03087248322147651,-2.9723575881536517,-2.9885530586057074,0.23453953666475208
2020-08-17,0.14285714285714285,0.07713605280173001,0.14285714285714285,0.06526896775530999,0.2857142857142857,0.15427210560346002,0.14285714285714285,0.06526896775530999,15.428571428571429,8.33069370258684,26.285714285714285,12.009490066977039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.14285714285714,52.45251590517641,0.5714285714285714,0.26107587102123997,98.57142857142857,53.22387643319371,0.5714285714285714,0.26107587102123997,12.428571428571429,6.7108365937505114,13.428571428571429,6.13528296899914,582.8571428571429,137.0,12.428571428571429,732.2857142857143,587.1428571428571,139.85714285714286,14.285714285714286,741.2857142857143,30.0,82.28571428571429,267.42857142857144,379.7142857142857,7,0.5,-0.3434481291213576,-0.4126123469125491,,0.0,0.0,0.005847953216374269,-3.6692537042207274,-3.6835813336423664,0.204057744830277
2020-08-24,4.714285714285714,2.5454897424570904,4.142857142857143,1.8928000649039898,4.714285714285714,2.5454897424570904,4.428571428571429,2.02333800041461,17.0,9.179190283405871,25.0,11.42206935717925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.71428571428571,44.12182220258956,0.0,0.0,84.14285714285714,45.433135100218976,0.0,0.0,12.428571428571429,6.7108365937505114,11.857142857142858,5.417324323690729,502.42857142857144,139.42857142857142,44.42857142857143,686.2857142857143,507.0,143.71428571428572,45.42857142857143,696.1428571428571,32.142857142857146,89.28571428571429,294.7142857142857,416.14285714285717,7,0.467741935483871,-0.40258059650753086,-0.3584439910145951,,0.0,0.0,0.0,-3.6257405615787484,-3.6543878924188284,0.2679017485428809
2020-08-31,0.2857142857142857,0.15427210560346002,2.5714285714285716,1.17484141959558,0.42857142857142855,0.23140815840519005,3.142857142857143,1.4359172906168198,16.285714285714285,8.793510019397221,18.571428571428573,8.4849658081903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.14285714285714,48.13289694827953,0.0,0.0,90.28571428571429,48.749985370693366,0.0,0.0,14.428571428571429,7.790741332974731,15.857142857142858,7.24485542083941,560.5714285714286,128.85714285714286,43.857142857142854,733.2857142857143,566.0,131.71428571428572,45.714285714285715,743.4285714285714,32.57142857142857,87.42857142857143,331.57142857142856,451.57142857142856,7,0.9,0.6654977424709514,0.7141769623680969,,0.0,0.0,0.0,-3.830419183518394,-3.8429005436685233,0.23553477498538866
2020-09-07,0.14285714285714285,0.07713605280173001,1.0,0.45688277428717,0.42857142857142855,0.23140815840519005,1.2857142857142858,0.5874207097977899,16.0,8.639237913793762,21.571428571428573,9.855614131051809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.85714285714286,40.95924403771863,0.0,0.0,76.85714285714286,41.49919640733075,0.0,0.0,12.714285714285714,6.865108699353972,12.285714285714286,5.61313122695666,609.1428571428571,122.71428571428571,42.57142857142857,774.4285714285714,619.5714285714286,124.57142857142857,43.857142857142854,788.0,34.142857142857146,89.85714285714286,301.14285714285717,425.14285714285717,7,0.875,0.1831530244661046,0.13511181848493203,,0.0,0.0,0.0,-3.56331966232981,-3.576106062913094,0.2134292565947242
2020-09-14,0.0,0.0,2.7142857142857144,1.24011038735089,0.0,0.0,4.0,1.82753109714868,23.571428571428573,12.727448712285451,27.428571428571427,12.531641809019519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.28571428571429,39.57079508728749,1.1428571428571428,0.5221517420424799,74.57142857142857,40.26501956250307,1.2857142857142858,0.5874207097977899,13.285714285714286,7.173652910560891,14.428571428571429,6.592165743286309,647.5714285714286,108.42857142857143,23.0,779.0,655.8571428571429,111.42857142857143,25.714285714285715,793.0,40.714285714285715,100.71428571428571,349.42857142857144,490.85714285714283,7,1.0,0.8208917481083047,1.053770530443279,,0.0,0.0,0.015355086372360844,-3.209124492114547,-3.1841056239155985,0.16871446909957824
2020-09-21,1.7142857142857142,0.9256326336207602,2.4285714285714284,1.1095724518402699,2.142857142857143,1.1570407920259502,3.857142857142857,1.76226212939337,17.571428571428573,9.487734494612791,23.571428571428573,10.76937967962615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.14285714285714,35.713992447200994,0.0,0.0,66.71428571428571,36.022536658407915,0.0,0.0,9.571428571428571,5.168115537715911,7.714285714285714,3.52452425878674,668.4285714285714,109.57142857142857,51.57142857142857,829.5714285714286,676.0,110.85714285714286,56.42857142857143,843.2857142857143,34.857142857142854,78.71428571428571,290.0,403.57142857142856,7,0.5862068965517242,-0.024064042480972603,0.13201789205209558,,0.0,0.0,0.0,-3.2932770155522473,-3.301645893658357,0.1942483209919063
2020-09-28,1.2857142857142858,0.6942244752155701,3.2857142857142856,1.50118625837213,1.2857142857142858,0.6942244752155701,3.7142857142857144,1.69699316163806,16.285714285714285,8.793510019397221,27.857142857142858,12.72744871228545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.14285714285714,34.634087707976775,1.2857142857142858,0.5874207097977899,64.57142857142857,34.86549586638197,1.7142857142857142,0.78322761306372,12.285714285714286,6.633700540948781,15.142857142857142,6.91851058206286,589.2857142857143,106.28571428571429,55.857142857142854,751.4285714285714,595.7142857142857,107.14285714285714,60.142857142857146,763.0,32.857142857142854,99.28571428571429,312.57142857142856,444.7142857142857,7,0.71875,0.051862562640861753,0.12723494856943196,,0.0,0.0,0.019650655021834062,-3.1478225994466715,-3.037981131092514,0.21577946768060835
2020-10-05,2.142857142857143,1.1570407920259502,1.4285714285714286,0.6526896775531,2.2857142857142856,1.2341768448276802,1.4285714285714286,0.6526896775531,22.142857142857142,11.956088184268152,33.285714285714285,15.20766948698723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.28571428571429,37.950937978451165,0.0,0.0,71.85714285714286,38.799434559270196,0.14285714285714285,0.06526896775530999,13.142857142857142,7.096516857759162,15.428571428571429,7.04904851757348,663.4285714285714,132.28571428571428,38.57142857142857,834.2857142857143,670.5714285714286,135.14285714285714,39.42857142857143,845.1428571428571,38.857142857142854,101.57142857142857,323.2857142857143,463.7142857142857,7,0.4,-0.4902519579565321,-0.5253875374003485,,0.0,0.0,0.0,-3.6564227898664203,-3.6147453222137607,0.20479452054794517
2020-10-12,0.0,0.0,0.8571428571428571,0.39161380653186,0.0,0.0,1.2857142857142858,0.5874207097977899,17.0,9.179190283405871,20.714285714285715,9.464000324519949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.14285714285714,43.27332562177053,0.0,0.0,81.57142857142857,44.044686149787836,0.14285714285714285,0.06526896775530999,11.285714285714286,6.093748171336671,12.142857142857142,5.5478622592013505,702.1428571428571,159.28571428571428,59.57142857142857,921.0,710.2857142857143,161.71428571428572,60.857142857142854,932.8571428571429,33.714285714285715,89.28571428571429,256.85714285714283,379.85714285714283,7,1.0,0.3028687278735136,0.43451514624385723,,0.0,0.0,0.0,-3.7103071321021837,-3.6643524702775023,0.23762990538234835
2020-10-19,3.4285714285714284,1.8512652672415204,0.5714285714285714,0.26107587102124,3.857142857142857,2.0826734256467105,0.8571428571428571,0.39161380653185995,21.571428571428573,11.647543973061232,32.57142857142857,14.88132464821068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.42857142857143,54.2266451196162,0.5714285714285714,0.26107587102124,101.85714285714286,54.9980056476335,0.8571428571428571,0.39161380653185995,20.714285714285715,11.184727656250853,19.428571428571427,8.876579614722159,829.0,138.28571428571428,22.714285714285715,990.0,837.2857142857143,142.71428571428572,24.0,1004.0,46.714285714285715,124.42857142857143,380.2857142857143,551.4285714285714,7,0.14285714285714285,-1.0434784511411932,-1.0230139547301706,,0.0,0.0,0.005657708628005657,-3.5694632386358145,-3.4848349139734043,0.16262626262626262
2020-10-26,0.14285714285714285,0.07713605280173001,0.42857142857142855,0.19580690326592998,0.14285714285714285,0.07713605280173001,0.7142857142857143,0.3263448387765499,19.142857142857142,10.336231075431822,29.714285714285715,13.57594529310448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.14285714285714,47.05299220905531,0.0,0.0,87.71428571428571,47.361536420262226,0.2857142857142857,0.13053793551061998,11.428571428571429,6.1708842241384,13.285714285714286,6.0700140012438295,882.4285714285714,116.71428571428571,56.857142857142854,1056.0,890.7142857142857,118.42857142857143,58.142857142857146,1067.2857142857142,28.571428571428573,84.57142857142857,293.7142857142857,406.85714285714283,7,0.75,-0.14685322644239074,-0.04324749945399953,,0.0,0.0,0.0,-3.8581378968182127,-3.741844717665204,0.1643668831168831
2020-11-02,1.4285714285714286,0.7713605280173003,0.8571428571428571,0.39161380653186,1.5714285714285714,0.8484965808190302,0.8571428571428571,0.39161380653186,14.714285714285714,7.945013438578193,19.857142857142858,9.07238651798809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.28571428571429,43.350461674572266,0.0,0.0,80.42857142857143,43.427597727374,0.0,0.0,15.142857142857142,8.176421596983381,12.428571428571429,5.67840019471197,889.7142857142857,101.85714285714286,49.57142857142857,1041.142857142857,898.1428571428571,103.14285714285714,53.285714285714285,1054.5714285714287,31.428571428571427,82.71428571428571,241.85714285714286,356.0,7,0.375,-0.35998527781686507,-0.40261001628921633,,0.0,0.0,0.0,-3.4743642611675334,-3.4761019894470664,0.14544456641053788
